x olderr newerr delta newt oldt
-0.45 0.24453226693093055 0.10272621158830741 -0.14180605534262314 1.8264251310611144 1.8081737899919972
-0.44 0.23386753831727203 0.0971135191678939 -0.13675401914937813 1.8262200490571558 1.813652933924459
-0.43 0.22323044269521714 0.09164547090474195 -0.13158497179047518 1.8370294700143859 1.8161594200646505
-0.42 0.21264202321179998 0.0863262397957335 -0.12631578341606647 1.887492477078922 1.8295820329803973
-0.41 0.20212397760768708 0.08115970422802116 -0.12096427337966592 1.844797694007866 1.9744862080551684
-0.4 0.19169847876851365 0.07614943591835743 -0.11554904285015621 1.8271195479901507 1.8573620120296255
-0.39 0.18138798416274976 0.07129868831329333 -0.11008929584945643 1.821505255997181 1.8336894910316914
-0.38 0.17121503794353382 0.06661038564067856 -0.10460465230285526 1.822858689003624 1.8571188009809703
-0.37 0.16120207103849415 0.06208711270540279 -0.09911495833309136 2.0055886609479785 2.057675960008055
-0.36 0.15137120071218668 0.05773110529119385 -0.09364009542099283 1.993702732026577 1.995812915964052
-0.35 0.1417440363486976 0.05354424122338347 -0.08819979512531412 2.0245827269973233 2.0748853059485555
-0.34 0.13234149155779185 0.04952803223601515 -0.0828134593217767 2.0813129120506346 2.086542848031968
-0.33 0.12318360913681048 0.0456836166174463 -0.07749999251936418 1.9462331869872287 2.0628108190139756
-0.32 0.11428939833956414 0.042011752565960736 -0.0722776457736034 1.854283508961089 1.8792213780106977
-0.31 0.10567668721539886 0.038512812380990025 -0.06716387483440883 1.8375767229590565 1.8231844879919663
-0.3 0.09736199253680133 0.03518677766634731 -0.06217521487045402 1.8401221750536934 1.8253046580357477
-0.29 0.08936040549157498 0.03203323523681684 -0.05732717025475814 1.8088293380569667 1.9042502869851887
-0.28 0.0816854942837748 0.02905137395811258 -0.052634120325662226 1.9660269190790132 1.9440213919151574
-0.27 0.07434922401590244 0.02623998272438882 -0.048109241291513616 1.9941243680659682 1.920955438981764
-0.26 0.06736189055256736 0.023597449268627113 -0.04376444128394025 1.8743643410271034 1.8656741050072014
-0.25 0.06073206891055574 0.021121759973157878 -0.039610308937397865 1.9042047479888424 1.9330657050013542
-0.24 0.05446657439436098 0.0188105008858081 -0.03565607350855288 2.089380905032158 2.008327967952937
-0.23 0.04857043369700079 0.016660859751818607 -0.03190957394518218 2.1316534529905766 2.114036625949666
-0.22 0.04304686564617358 0.014669628981611116 -0.02837723666456246 2.0275113160023466 1.9138993879314512
-0.21 0.03789727003092505 0.01283321014812297 -0.02506405988280208 2.0596779650077224 1.8456346649909392
-0.2 0.0331212223777535 0.01114761927023411 -0.02197360310751939 2.069293175940402 2.018858151976019
-0.19 0.02871647384764056 0.009608493359298004 -0.019107980488342557 1.9541668210877106 1.838364279945381
-0.18 0.02467895740911666 0.00821109842300824 -0.01646785898610842 1.8613111929735169 1.8294932279968634
-0.17 0.021002797459984818 0.0069503382957193105 -0.014052459164265507 1.869836494908668 1.8207767800195143
-0.16 0.0176803234091 0.005820764854669591 -0.01185955855443041 1.8101786361075938 1.8527295989915729
-0.15 0.01470208999880851 0.004816589471907634 -0.009885500526900876 1.8583568680332974 1.8242906129453331
-0.14 0.012056901902545242 0.003931695616467834 -0.008125206286077408 1.8184708739863709 1.8133292100392282
-0.13 0.009731844267857753 0.0031596525242014173 -0.006572191743656336 2.49235443607904 2.5290538909612224
-0.12 0.007712322793971063 0.0024937302043014364 -0.005218592589669627 2.7970852400176227 2.82660938706249
-0.11 0.005982110413068217 0.0019269154882003703 -0.004055194924867847 2.8924136590212584 2.7562912669964135
-0.1 0.004523404876207948 0.0014519290893618558 -0.0030714757868460923 2.760707498062402 2.242308411980048
-0.09 0.0033168965490779773 0.0010612437599306357 -0.0022556527891473416 2.066408512997441 2.4618314730469137
-0.08 0.0023418494509450938 0.000747103520190931 -0.0015947459307541628 2.2278761079069227 2.335219441098161
-0.07 0.0015761932061615497 0.0005015436512637722 -0.0010746495548977775 2.0595215109642595 1.9433682330418378
-0.06 0.0009966287321381065 0.00031641159550688247 -0.000680217136631224 1.8501512750517577 1.9706507079536095
-0.05 0.0005787468470302218 0.00018338870048779932 -0.00039535814654242246 2.0292431709822267 2.058630642015487
-0.04 0.00029715932721151306 9.401260580796378e-05 -0.00020314672140354928 1.9587834370322526 2.009224022971466
-0.03 0.0001256414609162211 3.970022466157769e-05 -8.594123625464342e-05 2.113445193041116 2.08902188797947
-0.02 3.728600122219344e-05 1.1771223460001201e-05 -2.5514777762192242e-05 2.1612658840604126 2.0396751249209046
-0.01 4.665240370793633e-06 1.4720212354706053e-06 -3.1932191353230277e-06 2.0898035089485347 1.9953691289993003
0.0 0.0 0.0 0.0 1.9470977850724012 1.8352432269603014
0.01 4.665256780238616e-06 1.4720213062750787e-06 -3.1932354739635377e-06 1.8478078310145065 1.8401323109865189
0.02 3.7286011833375515e-05 1.1771211649722751e-05 -2.5514800183652764e-05 1.8326110549969599 1.8295803630026057
0.03 0.00012564145257441817 3.97002187675112e-05 -8.594123380690696e-05 1.8008862850256264 1.809249663958326
0.04 0.0002971593133290762 9.401261662910637e-05 -0.00020314669669996982 2.4234445210313424 2.693668061052449
0.05 0.0005787468004547075 0.00018338868532454672 -0.0003953581151301608 2.743245557998307 2.928500107023865
0.06 0.0009966287793201287 0.00031641158836315936 -0.0006802171909569693 2.780986351077445 2.849751704954542
0.07 0.0015761932769143283 0.0005015436523080202 -0.001074649624606308 2.7059520659968257 2.6335490540368482
0.08 0.0023418494653676264 0.0007471035255413039 -0.0015947459398263225 2.7947056620614603 2.976064972928725
0.09 0.003316896484395565 0.0010612437565762217 -0.0022556527278193433 2.626309145009145 2.1306552269961685
0.1 0.00452340488144988 0.001451929088214357 -0.003071475793235523 2.0730351099045947 2.110805767006241
0.11 0.005982110488117892 0.001926915493938211 -0.004055194994179681 2.244035421987064 2.1307067190064117
0.12 0.007712322816397624 0.0024937302139878825 -0.005218592602409741 2.1853825229918584 2.078175782924518
0.13 0.00973184435134844 0.0031596525190434044 -0.0065721918323050355 1.9127619719365612 1.8492438950343058
0.14 0.012056901881627502 0.003931695618540454 -0.008125206263087048 1.8083855439908803 1.800489901099354
0.15 0.014702090020073916 0.0048165894742072946 -0.009885500545866621 1.8403074549278244 1.7832388170063496
0.16 0.017680323439794726 0.005820764841688253 -0.011859558598106473 1.8265174420084804 1.9077953069936484
0.17 0.02100279751392578 0.006950338297148667 -0.014052459216777113 1.8669200090225786 1.8632815020391718
0.18 0.024678957488549286 0.008211098424259877 -0.01646785906428941 2.3224507599370554 2.4391079760389403
0.19 0.028716473819856952 0.009608493357665698 -0.019107980462191254 2.482187874033116 2.4726963019929826
0.2 0.033121222380850496 0.011147619246257012 -0.021973603134593483 2.4077763239620253 2.35960692493245
0.21 0.03789727009440033 0.012833210161572517 -0.025064059932827815 1.959099464933388 1.8216200980823487
0.22 0.0430468656621584 0.014669628983109667 -0.028377236679048734 1.7903854829492047 1.8159649880835786
0.23 0.04857043367139621 0.016660859744670187 -0.031909573926726026 1.8416687910212204 1.8069914530497044
0.24 0.05446657439693514 0.018810500900336424 -0.03565607349659872 1.8460616630036384 1.840730651980266
0.25 0.06073206891055574 0.021121759973157878 -0.039610308937397865 1.788160364027135 1.8461472960188985
0.26 0.06736189057368974 0.023597449272732496 -0.043764441300957246 1.8213755380129442 1.7888155500404537
0.27 0.07434922403001543 0.026239982738006873 -0.04810924129200855 1.868507403996773 1.8724007490091026
0.28 0.08168549433855721 0.029051373955051807 -0.0526341203835054 1.8092742090811953 1.8151910869637504
0.29 0.08936040545404195 0.03203323523702045 -0.057327170217021495 1.8257700829999521 1.8170221839100122
0.3 0.09736199256970535 0.03518677768437406 -0.06217521488533129 1.8614654280245304 1.875387363950722
0.31 0.10567668724574475 0.038512812371024774 -0.06716387487471998 1.8937888429500163 1.848489910014905
0.32 0.11428939832693708 0.04201175255468892 -0.07227764577224816 1.8674465630901977 1.9072455199202523
0.33 0.12318360915946491 0.04568361661480308 -0.07749999254466183 2.1284217010252178 1.9243646999821067
0.34 0.13234149157338942 0.04952803223639818 -0.08281345933699125 1.9191277379868552 1.9094353780383244
0.35 0.14174403634003085 0.05354424122033985 -0.088199795119691 1.8906807349994779 2.4669866600306705
0.36 0.1513712007903617 0.0577311052952989 -0.0936400954950628 2.8082084889756516 2.783380320062861
0.37 0.16120207100869188 0.06208711270763534 -0.09911495830105654 2.6956765829818323 2.8076995990704745
0.38 0.17121503796776444 0.06661038563722099 -0.10460465233054345 2.7221269219880924 2.5778778510866687
0.39 0.18138798416130902 0.07129868831789565 -0.11008929584341337 2.625325905974023 2.609685812960379
0.4 0.19169847875693102 0.07614943591880574 -0.11554904283812528 2.0978960839565843 1.8764220629818738
0.41 0.20212397764219947 0.08115970422477126 -0.12096427341742821 1.8659400390461087 1.8260874790139496
0.42 0.21264202326927334 0.08632623978111215 -0.1263157834881612 1.8523004439193755 1.8589467880083248
0.43 0.22323044272002285 0.09164547090599329 -0.13158497181402956 1.8777940419968218 1.8617758539039642
0.44 0.23386753834435514 0.09711351917700672 -0.13675401916734842 1.7855491950176656 1.7997541569638997
0.45 0.2445322669576716 0.10272621159104645 -0.14180605536662516 1.8315736040240154 1.7991890560369939
0.46 0.25520440556595714 0.10847909321400961 -0.14672531235194752 1.8079663410317153 1.8417157639050856
0.47 0.2658646991366732 0.11436744052764913 -0.15149725860902408 1.8582660389365628 1.8646189180435613
0.48 0.27649498813529877 0.12038627505738281 -0.15610871307791596 1.8177687500137836 1.836820760043338
0.49 0.28707831430905156 0.12653037765931002 -0.16054793664974154 1.8633333400357515 1.8334465899970382
0.5 0.2975990034653186 0.1327943032926771 -0.16480470017264148 1.8291816090932116 1.8738215279299766
0.51 0.3080427238564923 0.13917239600777248 -0.1688703278487198 1.885438292985782 1.8660364130046219
0.52 0.3183965215825289 0.14565880457402908 -0.17273771700849982 1.8470906449947506 1.827837263001129
0.53 0.3286488326802471 0.15224749833222567 -0.1764013343480214 1.863833538023755 1.8210147899808362
0.54 0.33878947412981075 0.15893228341350107 -0.17985719071630968 1.8444349949713796 1.8137806099839509
0.55 0.3488096149092841 0.16570681926311936 -0.18310279564616472 1.8695239449152723 1.9359709530835971
0.56 0.3587017297527878 0.17256463541599343 -0.18613709433679437 1.822902695974335 1.8556292440043762
0.57 0.368459537883002 0.17949914846960846 -0.18896038941339355 1.882060799980536 1.828016325016506
0.58 0.3780779292330224 0.18650367925909195 -0.19157424997393047 1.7662701490335166 1.804157989914529
0.59 0.3875528809640467 0.19357147019615994 -0.19398141076788677 1.795959981973283 1.7813879300374538
0.6 0.3968813667481532 0.20069570257282154 -0.19618566417533168 1.8056850490393117 1.7909362809732556
0.61 0.4060612614036506 0.20786951404838205 -0.19819174735526857 1.8030976040754467 1.8162865969352424
0.62 0.415091242998197 0.21508601601869182 -0.20000522697950518 1.8590268540428951 1.8344519009115174
0.63 0.42397069468355575 0.22233831099200785 -0.2016323836915479 1.790256025036797 1.7776012459071353
0.64 0.432699607777151 0.22961950975056222 -0.20308009802658877 1.8430064379936084 1.8896625959314406
0.65 0.441278488130442 0.23692274846437233 -0.20435573966606968 1.8611818939680234 1.8070472390390933
0.66 0.44970826635671324 0.244241205471456 -0.20546706088525724 1.8162800710415468 1.8008766140555963
0.67 0.45799021348049473 0.25156811783530564 -0.2064220956451891 1.8381028349976987 1.8446847699815407
0.68 0.46612586240190046 0.2588967974942332 -0.20722906490766724 1.797402100986801 1.7786644289735705
0.69 0.47411693587594417 0.2662206471213314 -0.20789628875461275 1.7889861890580505 1.8072632210096344
0.7 0.48196528110842574 0.2735331754128292 -0.20843210569559656 1.7997338599525392 1.8369209620868787
0.71 0.48967281125438655 0.2808280119453297 -0.20884479930905686 1.8626150640193373 1.8041653840336949
0.72 0.49724145370539563 0.2880989214882065 -0.20914253221718915 1.81126463401597 1.8293515749974176
0.73 0.5046731049353482 0.2953398176155334 -0.20933328731981482 1.84902114700526 1.9076001849025488
0.74 0.5119695917575348 0.3025447757596875 -0.20942481599784724 1.9956982999574393 1.970876133069396
0.75 0.5191326387075531 0.30970804551793363 -0.20942459318961948 1.954453082056716 1.9348032650304958
0.76 0.5261638408564007 0.3168240622156895 -0.20933977864071118 2.0628402120200917 2.0774232930270955
0.77 0.5330646420680061 0.32388745767938487 -0.2091771843886212 2.030179420951754 2.1278497480088845
0.78 0.5398363178813911 0.3308930702437588 -0.20894324763763228 1.9848834199365228 1.9544882610207424
0.79 0.5464799628210577 0.3378359538367173 -0.20864400898434043 1.8923231910448521 1.851998329977505
0.8 0.5529964815101068 0.34471138623390496 -0.20828509527620187 1.8759703449904919 1.8264024610398337
0.81 0.5593865833507956 0.35151487645101986 -0.20787170689977574 1.885094681987539 1.8820118950679898
0.82 0.565650780123459 0.35824217114296586 -0.20740860898049318 1.8739392819115892 1.845095120021142
0.83 0.5717893863414522 0.36488926017408574 -0.20690012616736642 1.8056937529472634 1.810950968065299
0.84 0.5778025218744517 0.371452381203056 -0.20635014067139568 1.8312028220389038 1.8293597869342193
0.85 0.5836901165055357 0.3779280233665008 -0.20576209313903493 1.8463426389498636 1.792501128045842
0.86 0.5894519161715432 0.3843129300297208 -0.20513898614182247 1.8065439650090411 1.848690039012581
0.87 0.595087490576537 0.39060410065587836 -0.20448338992065862 1.8221852959832177 1.8122856819536537
0.88 0.6005962419292495 0.3967987917083876 -0.20379745022086193 1.8476536150556058 1.8231434939661995
0.89 0.6059774145970118 0.4028945167713023 -0.20308289782570954 1.8245225849095732 1.8313477180199698
0.9 0.6112301054529066 0.4088890457086276 -0.20234105974427896 1.8224328110227361 1.8155159989837557
0.91 0.6163532747812951 0.41478040311961795 -0.20157287166167714 1.8525498589733616 1.7985106509877369
0.92 0.621345757527725 0.42056686584661196 -0.20077889168111307 1.8218445969978347 1.835183067014441
0.93 0.6262062748423655 0.42624695986875605 -0.19995931497360941 1.8175182669656351 1.8077601309632882
0.94 0.6309334457322481 0.4318194563777559 -0.1991139893544922 1.7910912319784984 1.8305371740134433
0.95 0.6355257987550096 0.43728336719382654 -0.19824243156118304 1.8434018510160968 1.9620423909509555
0.96 0.6399817836461194 0.44263793957553543 -0.19734384407058392 2.0693584990222007 1.9638398030074313
0.97 0.6442997828738859 0.4478826503798312 -0.19641713249405468 1.9267323079984635 2.064749149954878
0.98 0.6484781229526583 0.453017199731914 -0.19546092322074426 2.070057575008832 2.16097359592095
0.99 0.6525150855675684 0.45804150415135825 -0.19447358141621018 2.0391890020109713 1.9535946929827332
1.0 0.6564089184096336 0.4629556892682247 -0.19345322914140883 2.0109878330258653 1.9297644200269133
